country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Portugal,PRT,2021-02-15,529021.0,331321.0,197700.0,5672.0,18950.0,5.19,3.25,1.94,1858.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-16,539786.0,336500.0,203286.0,10765.0,19942.0,5.29,3.3,1.99,1956.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-17,556331.0,347013.0,209318.0,16545.0,20150.0,5.46,3.4,2.05,1976.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-18,578702.0,361431.0,217271.0,22371.0,20355.0,5.68,3.54,2.13,1996.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-19,618636.0,388661.0,229975.0,39934.0,21474.0,6.07,3.81,2.26,2106.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-20,656411.0,413482.0,242929.0,37775.0,21577.0,6.44,4.06,2.38,2116.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-21,675453.0,429020.0,246433.0,19042.0,21729.0,6.62,4.21,2.42,2131.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-22,680257.0,432414.0,247843.0,4804.0,21605.0,6.67,4.24,2.43,2119.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-23,694297.0,444730.0,249567.0,14040.0,22073.0,6.81,4.36,2.45,2165.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-24,720717.0,468929.0,251788.0,26420.0,23484.0,7.07,4.6,2.47,2303.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-25,752317.0,497040.0,255277.0,31600.0,24802.0,7.38,4.87,2.5,2432.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-26,797005.0,538636.0,258369.0,44688.0,25481.0,7.82,5.28,2.53,2499.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-27,837887.0,574062.0,263825.0,40882.0,25925.0,8.22,5.63,2.59,2542.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-02-28,861922.0,596812.0,265110.0,24035.0,26638.0,8.45,5.85,2.6,2612.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-01,868951.0,603585.0,265366.0,7029.0,26956.0,8.52,5.92,2.6,2644.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-02,885109.0,618393.0,266716.0,16158.0,27259.0,8.68,6.06,2.62,2673.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-03,900831.0,632450.0,268381.0,15722.0,25731.0,8.83,6.2,2.63,2523.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-04,929133.0,655719.0,273414.0,28302.0,25259.0,9.11,6.43,2.68,2477.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-05,972183.0,692960.0,279223.0,43050.0,25025.0,9.53,6.8,2.74,2454.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-06,1012032.0,724202.0,287830.0,39849.0,24878.0,9.93,7.1,2.82,2440.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-07,1029189.0,737206.0,291983.0,17157.0,23895.0,10.09,7.23,2.86,2343.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-08,1033100.0,739762.0,293338.0,3911.0,23450.0,10.13,7.25,2.88,2300.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-09,1044091.0,748575.0,295516.0,10991.0,22712.0,10.24,7.34,2.9,2227.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-10,1055085.0,757663.0,297422.0,10994.0,22036.0,10.35,7.43,2.92,2161.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-11,1078763.0,772343.0,306420.0,23678.0,21376.0,10.58,7.57,3.01,2096.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-12,1113885.0,793162.0,320723.0,35122.0,20243.0,10.92,7.78,3.15,1985.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-13,1147575.0,813380.0,334195.0,33690.0,19363.0,11.25,7.98,3.28,1899.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-14,1163873.0,824313.0,339560.0,16298.0,19241.0,11.41,8.08,3.33,1887.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-15,1168215.0,827508.0,340707.0,4342.0,19302.0,11.46,8.12,3.34,1893.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-16,1193186.0,849464.0,343722.0,24971.0,21299.0,11.7,8.33,3.37,2089.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-17,1200691.0,851022.0,349669.0,7505.0,20801.0,11.78,8.35,3.43,2040.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-18,1235136.0,863570.0,371566.0,34445.0,22339.0,12.11,8.47,3.64,2191.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-19,1280409.0,875490.0,404919.0,45273.0,23789.0,12.56,8.59,3.97,2333.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-20,1325266.0,892372.0,432894.0,44857.0,25384.0,13.0,8.75,4.25,2489.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-21,1348331.0,902527.0,445804.0,23065.0,26351.0,13.22,8.85,4.37,2584.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-22,1351516.0,903964.0,447552.0,3185.0,26186.0,13.25,8.87,4.39,2568.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-23,1369242.0,914058.0,455184.0,17726.0,25151.0,13.43,8.96,4.46,2467.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-24,1391551.0,934295.0,457256.0,22309.0,27266.0,13.65,9.16,4.48,2674.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-25,1434044.0,973181.0,460863.0,42493.0,28415.0,14.06,9.54,4.52,2787.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-26,1505476.0,1040109.0,465367.0,71432.0,32152.0,14.76,10.2,4.56,3153.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-27,1536184.0,1068361.0,467823.0,30708.0,30131.0,15.07,10.48,4.59,2955.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Portugal,PRT,2021-03-28,1599599.0,1130258.0,469341.0,63415.0,35895.0,15.69,11.08,4.6,3520.0,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good,https://github.com/dssg-pt/covid19pt-data
Qatar,QAT,2020-12-22,0.0,,,,,0.0,,,,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2020-12-23,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2020-12-24,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2020-12-25,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2020-12-26,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2020-12-27,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2020-12-28,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2020-12-29,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2020-12-30,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2020-12-31,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-01,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-02,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-03,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-04,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-05,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-06,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-07,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-08,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-09,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-10,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-11,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-12,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-13,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-14,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-15,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-16,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-17,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-18,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-19,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-20,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-21,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-22,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-23,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-24,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-25,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-26,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-27,,,,,1351.0,,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-28,50000.0,,,,1351.0,1.74,,,469.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-29,,,,,1771.0,,,,615.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-30,,,,,2190.0,,,,760.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-01-31,,,,,2609.0,,,,906.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-01,,,,,3028.0,,,,1051.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-02,,,,,3447.0,,,,1196.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-03,,,,,3867.0,,,,1342.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-04,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-05,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-06,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-07,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-08,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-09,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-10,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-11,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-12,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-13,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-14,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-15,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-16,,,,,4286.0,,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-17,,100000.0,,,4286.0,,3.47,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-18,140000.0,,,,4286.0,4.86,,,1488.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-19,,,,,5245.0,,,,1821.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-20,,,,,6204.0,,,,2153.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-21,,,,,7163.0,,,,2486.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-22,,,,,8122.0,,,,2819.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-23,,,,,9082.0,,,,3152.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-24,,,,,10041.0,,,,3485.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-25,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-26,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-27,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-02-28,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-01,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-02,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-03,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-04,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-05,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-06,,,,,11000.0,,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-07,327000.0,,,,11000.0,11.35,,,3818.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-08,,,,,11952.0,,,,4148.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-09,,,,,12905.0,,,,4479.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-10,380000.0,,,,13857.0,13.19,,,4810.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-11,,,,,15381.0,,,,5339.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-12,,,,,16905.0,,,,5868.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-13,,,,,18429.0,,,,6397.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-14,,,,,19952.0,,,,6925.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-15,,,,,20524.0,,,,7124.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-16,510000.0,,,,21095.0,17.7,,,7322.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-17,,,,,20989.0,,,,7285.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-18,,,,,20311.0,,,,7050.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-19,,,,,19633.0,,,,6815.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-20,,,,,18956.0,,,,6580.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-21,594613.0,,,,18278.0,20.64,,,6344.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-22,615655.0,,,21042.0,18189.0,21.37,,,6313.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-23,637461.0,,,21806.0,18209.0,22.13,,,6320.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-24,658325.0,,,20864.0,18772.0,22.85,,,6516.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-25,679278.0,,,20953.0,19348.0,23.58,,,6716.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-26,701943.0,,,22665.0,20168.0,24.36,,,7000.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-27,721236.0,,,19293.0,20507.0,25.03,,,7118.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Qatar,QAT,2021-03-28,740309.0,,,19073.0,20814.0,25.7,,,7224.0,Pfizer/BioNTech,Ministry of Public Health,https://covid19.moph.gov.qa/EN/Pages/default.aspx
Romania,ROU,2020-12-27,965.0,965.0,,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2020-12-28,2066.0,2066.0,,1101.0,1101.0,0.01,0.01,,57.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2020-12-29,2778.0,2778.0,,712.0,906.0,0.01,0.01,,47.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2020-12-30,5666.0,5666.0,,2888.0,1567.0,0.03,0.03,,81.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2020-12-31,10289.0,10289.0,,4623.0,2331.0,0.05,0.05,,121.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-01,11656.0,11656.0,,1367.0,2138.0,0.06,0.06,,111.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-02,13242.0,13242.0,,1586.0,2046.0,0.07,0.07,,106.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-01-03,13596.0,13596.0,,354.0,1804.0,0.07,0.07,,94.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
